ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
466214,Female,Yes,88,Yes,Lawyer,0,Low,2,Cat_6,C
466215,Male,Yes,53,Yes,Artist,3,Average,4,Cat_6,C
466216,Male,No,29,No,Entertainment,1,Low,4,Cat_4,A
466217,Male,No,27,Yes,Doctor,0,Low,2,Cat_6,C
466218,Female,,22,No,Healthcare,5,Low,4,Cat_2,D
466218,Female,,23,No,Healthcare,6,Low,4,Cat_2,A
466220,Male,No,42,Yes,Doctor,8,Low,1,Cat_2,B
466221,Male,Yes,48,Yes,Artist,4,Low,1,Cat_6,B
466222,Male,Yes,51,No,Executive,5,Low,3,Cat_2,C
466223,Male,Yes,66,Yes,Artist,1,Low,1,Cat_4,B
466223,Male,Yes,66,Yes,Artist,0,Low,1,Cat_4,A
466224,Female,No,38,Yes,Healthcare,0,Low,1,Cat_2,C
466225,Male,No,19,No,Healthcare,0,Low,3,Cat_2,D
466225,Male,No,19,No,Healthcare,1,Low,3,Cat_2,A
466226,Female,Yes,45,Yes,Artist,0,Average,5,Cat_6,C
466226,Female,Yes,53,Yes,Artist,0,Average,5,Cat_6,A
466227,Male,Yes,61,Yes,Artist,0,Average,5,Cat_6,C
466228,Male,Yes,80,No,Lawyer,0,Low,1,Cat_4,B
466229,Male,Yes,56,Yes,Executive,0,High,1,Cat_6,B
466230,Male,Yes,46,Yes,Artist,0,Average,2,Cat_6,B
466231,Male,Yes,56,Yes,Entertainment,0,Average,2,Cat_6,C
466232,Male,Yes,59,No,Executive,0,High,3,Cat_6,C
466233,Female,Yes,56,Yes,Homemaker,5,Low,1,Cat_6,C
466233,Female,Yes,59,Yes,Homemaker,6,Low,1,Cat_6,A
466234,Female,Yes,49,Yes,Engineer,,Low,1,Cat_4,B
466235,Female,Yes,57,Yes,Artist,0,Average,4,Cat_4,C
466235,Female,Yes,61,Yes,Artist,0,Average,4,Cat_4,A
466236,Female,Yes,69,Yes,Engineer,0,Low,2,Cat_4,B
466236,Female,Yes,68,Yes,Engineer,1,Low,2,Cat_4,A
466237,Male,No,18,No,Healthcare,0,Low,3,Cat_4,D
466238,Male,No,20,No,Healthcare,0,Low,3,Cat_4,D
466238,Male,No,20,No,Healthcare,1,Low,3,Cat_4,A
466239,Male,Yes,69,Yes,Executive,0,Low,2,Cat_4,B
466240,Male,No,21,No,Healthcare,0,Low,3,Cat_4,D
466242,Female,No,35,No,Engineer,1,Low,1,Cat_4,A
466243,Female,Yes,38,No,Engineer,1,Low,2,Cat_4,A
466244,Female,No,30,No,Healthcare,3,Low,3,Cat_4,B
466246,Male,No,19,No,Healthcare,0,Low,4,Cat_2,D
466246,Male,No,20,No,Healthcare,1,Low,4,Cat_2,A
466247,Female,,51,Yes,Artist,0,Low,4,Cat_2,C
466247,Female,,49,Yes,Artist,0,Low,4,Cat_2,A
466248,Male,No,41,Yes,Doctor,1,Low,1,Cat_2,B
466249,Female,No,18,No,Healthcare,8,Low,4,Cat_4,D
466251,Male,No,20,No,Healthcare,3,Low,4,Cat_4,D
466252,Female,Yes,73,No,Executive,0,Low,3,Cat_4,B
466253,Male,No,19,No,Healthcare,0,Low,3,Cat_2,D
466253,Male,No,19,No,Healthcare,1,Low,3,Cat_2,A
466254,Male,No,40,Yes,Entertainment,0,Low,2,Cat_2,A
466255,Male,Yes,45,Yes,Entertainment,0,Low,4,Cat_2,C
466256,Female,Yes,65,Yes,Engineer,1,Low,1,Cat_6,B
466257,Female,No,32,No,Healthcare,0,Low,4,Cat_6,C
466257,Female,No,27,No,Healthcare,1,Low,4,Cat_6,A
466258,Female,No,29,No,Healthcare,1,Low,3,Cat_6,B
466259,Male,No,20,No,Healthcare,1,Low,2,Cat_6,D
466260,Male,Yes,43,Yes,Entertainment,0,Average,2,Cat_6,B
466262,Male,No,41,Yes,Entertainment,1,Low,2,Cat_3,A
466263,Male,No,53,Yes,Artist,0,Low,2,Cat_4,C
466264,Male,Yes,33,Yes,,0,Low,2,Cat_3,D
466264,Male,Yes,32,Yes,,1,Low,2,Cat_3,A
466265,Male,No,30,No,Doctor,1,Low,1,Cat_3,C
466266,Male,Yes,48,Yes,Artist,1,Low,3,Cat_3,C
466267,Male,Yes,26,Yes,Entertainment,0,Average,3,Cat_3,A
466268,Female,Yes,72,Yes,Artist,0,Average,3,Cat_4,C
466268,Female,Yes,67,Yes,Artist,0,Average,3,Cat_4,A
466269,Female,No,25,No,Healthcare,0,Low,4,Cat_2,D
466270,Female,Yes,68,No,Marketing,0,Low,2,Cat_6,D
466271,Male,No,33,No,Entertainment,1,Low,3,Cat_2,B
466271,Male,No,27,No,Entertainment,1,Low,3,Cat_2,A
466272,Female,Yes,68,Yes,Lawyer,0,Average,3,Cat_6,C
466273,Female,No,82,No,Lawyer,0,Low,3,Cat_6,D
466274,Male,Yes,69,Yes,Executive,0,Low,,Cat_6,A
466274,Male,Yes,72,Yes,Executive,0,Low,,Cat_6,A
466275,Male,Yes,84,No,Lawyer,,Low,,Cat_6,D
466276,Female,No,32,No,Doctor,0,Low,5,Cat_4,D
466276,Female,No,32,No,Doctor,1,Low,5,Cat_4,A
466277,Male,No,18,No,Healthcare,0,Low,5,Cat_3,D
466278,Female,No,31,No,,0,Low,2,Cat_3,A
466278,Female,No,28,No,,0,Low,2,Cat_3,A
466279,Female,No,31,No,,1,Low,4,Cat_3,A
466280,Male,No,33,No,Doctor,1,Low,2,Cat_3,B
466282,Male,Yes,31,Yes,Healthcare,9,Low,,Cat_6,A
466282,Male,Yes,29,Yes,Healthcare,8,Low,,Cat_6,A
466283,Female,Yes,62,Yes,Artist,0,High,2,Cat_6,B
466284,Male,Yes,46,Yes,Artist,1,Average,5,Cat_2,C
466285,Female,No,19,No,Healthcare,1,Low,5,Cat_2,A
466286,Female,Yes,49,Yes,Artist,0,Average,5,Cat_2,C
466286,Female,Yes,52,Yes,Artist,1,Average,5,Cat_2,A
466287,Female,Yes,48,Yes,Doctor,1,Average,2,Cat_2,A
466287,Female,Yes,47,Yes,Doctor,1,Average,2,Cat_2,A
466288,Male,Yes,36,Yes,Artist,7,Average,5,Cat_2,B
466289,Male,No,19,No,Healthcare,2,Low,5,Cat_2,D
466289,Male,No,19,No,Healthcare,3,Low,5,Cat_2,A
466290,Female,No,18,No,Healthcare,5,Low,,Cat_4,A
466291,Male,No,22,No,Healthcare,,Low,,Cat_4,D
466292,Female,Yes,82,No,Lawyer,1,High,2,Cat_6,B
466292,Female,Yes,79,No,Lawyer,1,High,2,Cat_6,A
466293,Male,Yes,79,No,Lawyer,0,High,2,Cat_6,B
466294,Male,Yes,27,Yes,Healthcare,0,Low,5,Cat_4,D
466295,Female,Yes,42,No,Engineer,0,Low,,Cat_6,A
466296,Male,Yes,69,No,Executive,1,High,4,Cat_6,C
466297,Female,No,21,No,Healthcare,1,Low,4,Cat_4,D
466297,Female,No,19,No,Healthcare,1,Low,4,Cat_4,A
466298,Male,Yes,45,No,Doctor,0,Low,4,Cat_4,A
466299,Female,Yes,40,Yes,Engineer,0,Low,2,Cat_2,B
466300,Female,Yes,48,Yes,Artist,0,Low,3,Cat_2,A
466301,Male,Yes,50,Yes,Artist,0,Average,3,Cat_2,C
466301,Male,Yes,52,Yes,Artist,1,Average,3,Cat_2,A
466302,Female,Yes,47,No,Homemaker,3,High,3,Cat_6,B
466303,Male,Yes,67,Yes,Lawyer,0,High,2,Cat_2,B
466304,Female,Yes,70,Yes,Lawyer,1,High,2,Cat_2,B
466305,Male,No,31,No,Healthcare,1,Low,3,Cat_2,B
466306,Male,No,18,No,Healthcare,1,Low,4,Cat_6,D
466306,Male,No,23,No,Healthcare,1,Low,4,Cat_6,A
466307,Male,Yes,49,Yes,Artist,1,Low,2,Cat_6,C
466308,Male,No,33,Yes,Healthcare,0,Low,2,Cat_6,C
466309,Male,No,21,No,Healthcare,1,Low,4,Cat_6,D
466310,Female,Yes,40,Yes,Engineer,0,Average,2,Cat_6,B
466312,Female,No,21,No,Healthcare,0,Low,3,Cat_4,D
466313,Female,Yes,58,Yes,Artist,1,Low,1,Cat_4,A
466314,Male,No,18,No,Healthcare,5,Low,4,Cat_4,D
466315,Female,Yes,67,Yes,Engineer,1,Low,1,Cat_6,B
466315,Female,Yes,69,Yes,Engineer,1,Low,1,Cat_6,A
466317,Male,Yes,37,Yes,Entertainment,4,Low,1,Cat_6,B
466317,Male,Yes,37,Yes,Entertainment,4,Low,1,Cat_6,A
466318,Female,No,30,No,Healthcare,0,Low,3,Cat_6,A
466319,Female,,29,No,Healthcare,1,Low,4,Cat_6,C
466319,Female,,25,No,Healthcare,0,Low,4,Cat_6,A
466320,Female,No,40,Yes,Engineer,9,Low,2,Cat_4,B
466320,Female,No,39,Yes,Engineer,8,Low,2,Cat_4,A
466321,Male,Yes,41,Yes,Entertainment,2,Low,2,Cat_4,C
466321,Male,Yes,43,Yes,Entertainment,3,Low,2,Cat_4,A
466322,Male,No,28,No,Doctor,0,Low,3,Cat_3,B
466323,Male,No,28,No,Doctor,4,Low,1,Cat_3,B
466324,Female,No,28,No,Engineer,0,Low,1,Cat_4,A
466324,Female,No,32,No,Engineer,0,Low,1,Cat_4,A
466325,Female,No,25,No,Marketing,1,Low,2,Cat_3,A
466326,Male,No,23,No,Healthcare,0,Low,5,Cat_3,A
466327,Male,Yes,31,Yes,Entertainment,5,Average,3,Cat_3,A
466328,Male,Yes,49,Yes,Artist,0,Low,3,Cat_3,C
466329,Female,Yes,39,,Doctor,2,Low,1,Cat_3,A
466330,Male,No,29,No,Doctor,0,Low,3,Cat_3,C
466331,Male,Yes,26,Yes,Marketing,0,Low,2,Cat_3,D
466332,Male,No,23,No,Healthcare,0,Low,3,Cat_2,D
466333,Female,Yes,41,Yes,Artist,1,Average,2,Cat_6,C
466335,Female,No,28,No,Healthcare,0,Low,3,Cat_4,B
466335,Female,No,30,No,Healthcare,1,Low,3,Cat_4,A
466336,Male,,23,No,Healthcare,3,Low,4,Cat_4,D
466337,Female,Yes,41,No,Engineer,0,Low,2,Cat_4,A
466337,Female,Yes,41,No,Engineer,1,Low,2,Cat_4,A
466338,Female,No,39,No,Engineer,0,Low,3,Cat_4,A
466339,Male,No,23,No,Healthcare,0,Low,2,Cat_4,D
466340,Male,No,19,No,Healthcare,1,Low,3,Cat_4,D
466341,Male,Yes,48,Yes,Artist,0,Average,2,Cat_5,C
466341,Male,Yes,49,Yes,Artist,1,Average,2,Cat_5,A
466342,Female,Yes,49,Yes,Artist,0,Average,5,Cat_6,C
466343,Male,No,30,Yes,Doctor,0,Low,2,Cat_3,A
466344,Male,No,43,Yes,Entertainment,0,Low,2,Cat_2,A
466345,Male,No,21,No,Healthcare,1,Low,4,Cat_2,D
466346,Female,No,23,No,Healthcare,9,Low,4,Cat_4,D
466347,Male,Yes,71,No,Executive,5,Low,3,Cat_4,B
466347,Male,Yes,66,No,Executive,6,Low,3,Cat_4,A
466348,Male,No,53,Yes,Artist,1,Low,2,Cat_4,C
466350,Female,Yes,56,Yes,Artist,0,Low,1,Cat_4,C
466351,Female,No,22,No,Healthcare,2,Low,3,Cat_4,D
466352,Female,Yes,65,Yes,Doctor,1,Low,2,Cat_6,B
466352,Female,Yes,67,Yes,Doctor,1,Low,2,Cat_6,A
466353,Female,Yes,38,Yes,Engineer,0,Average,2,Cat_6,B
466354,Male,No,22,No,Healthcare,0,Low,4,Cat_6,D
466355,Male,No,27,Yes,Healthcare,0,Low,2,Cat_6,C
466355,Male,No,30,Yes,Healthcare,0,Low,2,Cat_6,A
466356,Male,Yes,46,Yes,Artist,0,Low,2,Cat_6,C
466358,Female,,28,No,Engineer,0,Low,4,Cat_6,A
466359,Male,No,22,No,Healthcare,0,Low,4,Cat_6,D
466360,Male,No,25,No,Healthcare,0,Low,3,Cat_4,B
466361,Female,Yes,72,Yes,Lawyer,1,High,2,Cat_6,B
466362,Male,Yes,65,Yes,Lawyer,1,High,2,Cat_6,B
466363,Female,Yes,38,,Engineer,5,Low,2,Cat_2,B
466364,Female,Yes,52,Yes,Artist,1,Low,3,Cat_2,C
466365,Female,Yes,50,,Artist,0,Average,3,Cat_2,C
466366,Male,No,18,No,Healthcare,0,Low,3,Cat_2,D
466367,Female,No,37,Yes,Doctor,5,Low,1,Cat_2,B
466367,Female,No,39,Yes,Doctor,6,Low,1,Cat_2,A
466368,Male,No,37,Yes,Doctor,,Low,1,Cat_2,B
466369,Female,No,38,No,Homemaker,5,Low,1,Cat_2,B
466370,Female,,48,Yes,Artist,0,Low,4,Cat_2,C
466370,Female,,52,Yes,Artist,0,Low,4,Cat_2,A
466371,Male,No,19,No,Healthcare,1,Low,4,Cat_2,D
466372,Female,Yes,60,Yes,Artist,1,Average,5,Cat_6,C
466372,Female,Yes,57,Yes,Artist,0,Average,5,Cat_6,A
466373,Male,Yes,63,Yes,Executive,1,High,1,Cat_6,B
466373,Male,Yes,63,Yes,Executive,1,High,1,Cat_6,A
466374,Male,Yes,83,No,Lawyer,,Low,1,Cat_4,B
466375,Male,Yes,52,Yes,Entertainment,1,Low,4,Cat_2,C
466376,Female,Yes,53,No,Homemaker,2,High,3,Cat_6,B
466376,Female,Yes,52,No,Homemaker,4,High,3,Cat_6,A
466377,Male,Yes,62,Yes,,8,Average,2,Cat_6,C
466377,Male,Yes,61,Yes,,8,Average,2,Cat_6,A
466378,Male,Yes,58,No,Executive,4,High,3,Cat_6,C
466379,Female,Yes,58,Yes,Homemaker,2,Low,1,Cat_6,C
466380,Male,Yes,36,Yes,Entertainment,5,Low,2,Cat_6,A
466380,Male,Yes,35,Yes,Entertainment,7,Low,2,Cat_6,A
466381,Male,Yes,52,Yes,Artist,2,Average,2,Cat_6,C
466381,Male,Yes,52,Yes,Artist,4,Average,2,Cat_6,A
466382,Female,Yes,52,Yes,Engineer,4,High,2,Cat_4,B
466382,Female,Yes,45,Yes,Engineer,2,High,2,Cat_4,A
466383,Male,,22,No,Healthcare,9,Low,3,Cat_4,D
466384,Female,Yes,72,Yes,Engineer,0,High,2,Cat_4,B
466385,Female,Yes,55,Yes,Artist,4,Average,4,Cat_7,C
466386,Male,Yes,65,Yes,Executive,1,Low,2,Cat_4,B
466387,Male,Yes,37,Yes,Entertainment,8,Average,2,Cat_6,B
466387,Male,Yes,37,Yes,Entertainment,8,Average,2,Cat_6,A
466388,Male,,20,No,Healthcare,0,Low,2,Cat_6,D
466389,Female,Yes,47,Yes,Engineer,0,Average,2,Cat_6,A
466389,Female,Yes,45,Yes,Engineer,1,Average,2,Cat_6,A
466390,Female,Yes,61,Yes,Homemaker,1,Average,,Cat_3,B
466391,Female,Yes,58,Yes,Engineer,0,Average,,Cat_6,A
466391,Female,Yes,55,Yes,Engineer,0,Average,,Cat_6,A
466392,Female,Yes,45,Yes,Engineer,3,Average,,Cat_3,B
466392,Female,Yes,49,Yes,Engineer,4,Average,,Cat_3,A
466393,Female,Yes,42,No,Entertainment,1,Low,6,Cat_3,B
466393,Female,Yes,42,No,Entertainment,1,Low,6,Cat_3,A
466394,Female,Yes,42,No,Entertainment,6,Average,5,Cat_6,A
466395,Female,Yes,37,Yes,Doctor,2,High,2,Cat_4,A
466395,Female,Yes,39,Yes,Doctor,3,High,2,Cat_4,A
466396,Female,No,19,No,Healthcare,1,Low,5,Cat_3,D
466397,Male,No,20,No,Healthcare,0,Low,3,Cat_3,D
466397,Male,No,18,No,Healthcare,0,Low,3,Cat_3,A
466398,Male,No,21,No,Healthcare,1,Low,4,Cat_3,D
466399,Female,Yes,26,No,Entertainment,1,Average,2,Cat_4,A
466400,Male,Yes,43,No,Artist,1,Average,3,Cat_3,A
466401,Male,Yes,48,No,Executive,1,Average,4,Cat_6,A
466401,Male,Yes,50,No,Executive,1,Average,4,Cat_6,A
466402,Male,Yes,40,Yes,Artist,0,Average,4,Cat_6,B
466402,Male,Yes,37,Yes,Artist,1,Average,4,Cat_6,A
466403,Female,Yes,49,No,Engineer,1,Average,4,Cat_6,A
466404,Female,No,40,Yes,Engineer,0,Low,1,Cat_6,A
466404,Female,No,37,Yes,Engineer,1,Low,1,Cat_6,A
466405,Female,Yes,43,Yes,Entertainment,0,Average,2,Cat_3,A
466406,Male,Yes,55,Yes,Entertainment,1,Low,3,Cat_6,A
466406,Male,Yes,63,Yes,Entertainment,0,Low,3,Cat_6,A
466407,Male,Yes,55,No,Entertainment,1,Low,3,Cat_4,A
466408,Male,Yes,76,Yes,Lawyer,1,Low,2,Cat_3,A
466408,Male,Yes,83,Yes,Lawyer,1,Low,2,Cat_3,A
466409,Male,Yes,51,Yes,Artist,0,Average,5,Cat_6,C
466410,Female,Yes,56,Yes,Artist,0,Low,1,Cat_6,B
466411,Male,Yes,58,Yes,Artist,1,Average,3,Cat_3,B
466411,Male,Yes,55,Yes,Artist,1,Average,3,Cat_3,A
466412,Male,Yes,26,Yes,Artist,1,Average,3,Cat_6,B
466413,Male,Yes,62,Yes,Artist,1,Average,5,Cat_6,A
466414,Male,Yes,66,Yes,Artist,1,Low,3,Cat_6,A
466414,Male,Yes,71,Yes,Artist,1,Low,3,Cat_6,A
466415,Male,Yes,71,No,Marketing,1,Low,1,Cat_6,D
466416,Male,Yes,88,No,Executive,0,High,3,Cat_6,D
466417,Female,Yes,79,No,Lawyer,1,High,3,Cat_6,A
466418,Male,Yes,85,No,Lawyer,0,Low,1,Cat_4,D
466418,Male,Yes,87,No,Lawyer,1,Low,1,Cat_4,A
466419,Female,Yes,45,Yes,Entertainment,3,Average,5,Cat_3,B
466419,Female,Yes,49,Yes,Entertainment,2,Average,5,Cat_3,A
466420,Male,No,27,Yes,Artist,5,Low,4,Cat_3,B
466421,Male,Yes,26,No,Doctor,4,Average,3,Cat_3,D
466422,Male,Yes,33,No,Doctor,0,Low,4,Cat_4,D
466422,Male,Yes,27,No,Doctor,0,Low,4,Cat_4,A
466423,Female,No,42,No,Homemaker,8,Low,1,Cat_3,D
466424,Female,Yes,42,Yes,Engineer,1,High,3,Cat_3,A
466425,Male,Yes,32,Yes,Entertainment,1,Average,2,Cat_3,A
466426,Female,No,25,Yes,Engineer,,Low,2,Cat_3,A
466427,Female,Yes,25,No,Marketing,1,Low,4,Cat_4,A
466428,Female,No,23,No,,0,Low,2,Cat_6,D
466429,Male,Yes,36,No,Healthcare,1,Low,2,Cat_3,A
466429,Male,Yes,42,No,Healthcare,0,Low,2,Cat_3,A
466430,Female,Yes,51,No,Engineer,0,Low,4,Cat_6,A
466432,Male,No,42,Yes,Entertainment,1,Low,1,Cat_7,A
466433,Male,Yes,43,Yes,Entertainment,8,Low,2,Cat_6,B
466434,Male,Yes,53,Yes,Artist,0,Average,4,Cat_6,B
466435,Male,Yes,32,No,Executive,1,High,5,Cat_6,D
466436,Male,Yes,42,No,Doctor,0,Average,3,Cat_6,B
466437,Male,Yes,56,No,Executive,0,Low,1,Cat_6,D
466438,Female,No,42,Yes,Artist,0,Low,1,Cat_6,A
466439,Male,Yes,61,No,Engineer,0,Low,4,Cat_6,D
466440,Male,Yes,23,No,Executive,1,High,9,Cat_6,A
466441,Male,No,22,No,Healthcare,0,Low,9,Cat_6,D
466442,Male,No,38,Yes,Artist,1,Low,1,Cat_6,D
466443,Female,Yes,68,Yes,Artist,4,Low,2,Cat_6,B
466443,Female,Yes,66,Yes,Artist,4,Low,2,Cat_6,A
466444,Male,Yes,50,Yes,Doctor,,Average,4,Cat_3,C
466445,Female,,21,No,Healthcare,,Low,4,Cat_6,D
466446,Female,Yes,46,Yes,Artist,1,High,3,Cat_6,C
466447,Female,Yes,49,Yes,Artist,0,Average,4,Cat_7,B
466448,Female,No,37,Yes,Artist,0,Low,2,Cat_6,B
466450,Female,No,33,Yes,Healthcare,1,Low,1,Cat_6,D
466450,Female,No,32,Yes,Healthcare,1,Low,1,Cat_6,A
466451,Male,Yes,41,Yes,Entertainment,0,Low,1,Cat_6,A
466452,Female,No,33,Yes,Engineer,0,Low,3,Cat_1,D
466453,Male,Yes,41,Yes,Entertainment,2,Average,2,Cat_6,A
466454,Male,No,33,Yes,Entertainment,1,Low,1,Cat_6,A
466455,Female,Yes,30,Yes,Doctor,4,Low,2,Cat_6,D
466455,Female,Yes,32,Yes,Doctor,4,Low,2,Cat_6,A
466456,Female,Yes,43,No,Doctor,9,Low,1,Cat_2,A
466456,Female,Yes,37,No,Doctor,8,Low,1,Cat_2,A
466457,Female,Yes,62,,Lawyer,8,Low,5,Cat_6,A
466457,Female,Yes,62,,Lawyer,9,Low,5,Cat_6,A
466458,Male,No,33,No,Executive,5,Low,2,Cat_6,A
466459,Female,No,30,Yes,Healthcare,3,Low,5,Cat_6,B
466460,Male,Yes,85,No,Lawyer,1,Low,1,Cat_6,D
466461,Male,Yes,84,No,Lawyer,0,Low,1,Cat_6,D
466463,Female,No,29,Yes,Healthcare,2,Low,4,Cat_4,B
466463,Female,No,33,Yes,Healthcare,3,Low,4,Cat_4,A
466464,Female,Yes,48,Yes,Homemaker,3,Average,2,Cat_3,B
466464,Female,Yes,45,Yes,Homemaker,2,Average,2,Cat_3,A
466465,Male,Yes,43,Yes,Engineer,5,High,2,Cat_3,A
466466,Female,,19,No,Healthcare,6,Low,5,Cat_3,D
466466,Female,,18,No,Healthcare,5,Low,5,Cat_3,A
466467,Female,Yes,36,Yes,Artist,1,Average,3,Cat_3,B
466467,Female,Yes,37,Yes,Artist,0,Average,3,Cat_3,A
466468,Male,No,30,Yes,Doctor,4,Low,4,Cat_3,A
466469,Female,No,23,No,Healthcare,1,Low,4,Cat_3,D
466470,Male,Yes,67,Yes,Homemaker,1,Average,2,Cat_2,B
466472,Male,No,38,Yes,Doctor,4,Low,1,Cat_2,B
466473,Female,No,22,No,Healthcare,0,Low,3,Cat_2,D
466474,Male,No,29,Yes,Entertainment,6,Low,3,Cat_6,A
466474,Male,No,31,Yes,Entertainment,5,Low,3,Cat_6,A
466475,Female,Yes,33,No,Artist,,Low,2,Cat_1,B
466476,Female,No,29,No,Healthcare,0,Low,3,Cat_6,D
466477,Male,Yes,36,Yes,Artist,,Average,2,,C
466478,Female,Yes,51,Yes,Artist,0,Average,4,Cat_3,C
466478,Female,Yes,48,Yes,Artist,0,Average,4,Cat_3,A
466479,Male,Yes,52,Yes,Artist,,Average,3,Cat_6,C
466480,Female,Yes,40,Yes,Artist,,Average,2,Cat_4,C
466481,Male,No,40,Yes,Artist,2,Low,1,Cat_3,B
466482,Female,Yes,39,Yes,Homemaker,,Average,3,Cat_3,A
466483,Male,No,31,Yes,Healthcare,,Low,1,Cat_3,A
466484,Female,Yes,52,No,Executive,1,Low,1,Cat_3,A
466485,Male,Yes,37,Yes,Executive,9,High,2,Cat_3,A
466486,Female,Yes,43,Yes,Doctor,9,Low,2,Cat_4,A
466486,Female,Yes,36,Yes,Doctor,8,Low,2,Cat_4,A
466487,Female,No,27,Yes,Healthcare,0,Low,5,Cat_4,A
466488,Male,Yes,62,Yes,Entertainment,0,Average,6,Cat_6,C
466488,Male,Yes,61,Yes,Entertainment,0,Average,6,Cat_6,A
466489,Male,Yes,55,Yes,Homemaker,1,Average,4,Cat_6,C
466490,Female,Yes,84,No,Lawyer,0,High,2,Cat_6,B
466490,Female,Yes,83,No,Lawyer,0,High,2,Cat_6,A
466491,Male,Yes,82,No,Executive,1,High,2,Cat_6,B
466492,Female,Yes,85,Yes,Lawyer,0,High,2,Cat_6,A
466493,Male,Yes,77,No,Lawyer,0,High,2,Cat_6,A
466493,Male,Yes,77,No,Lawyer,1,High,2,Cat_6,A
466494,Male,Yes,71,No,Entertainment,0,Average,3,Cat_6,A
466495,Female,Yes,78,Yes,Lawyer,1,High,2,Cat_6,B
466496,Male,Yes,72,Yes,Artist,0,Average,2,Cat_6,B
466497,Male,No,83,Yes,Lawyer,0,Low,1,Cat_6,D
466498,Male,Yes,83,Yes,Lawyer,6,High,3,Cat_6,D
466500,Female,Yes,48,Yes,Artist,3,High,3,Cat_4,B
466500,Female,Yes,46,Yes,Artist,3,High,3,Cat_4,A
466501,Male,Yes,48,Yes,Engineer,0,Average,3,Cat_3,A
466502,Male,No,19,No,Healthcare,1,Low,5,Cat_3,D
466502,Male,No,19,No,Healthcare,0,Low,5,Cat_3,A
466503,Male,Yes,45,Yes,Artist,7,Average,5,Cat_6,B
466504,Male,Yes,38,No,Executive,9,High,5,Cat_6,B
466505,Female,Yes,42,No,Artist,8,High,5,Cat_6,B
466506,Male,Yes,50,,Artist,1,Average,4,Cat_6,A
466507,Male,Yes,51,Yes,Entertainment,1,Average,5,Cat_6,B
466508,Female,Yes,40,Yes,Artist,9,Average,5,Cat_6,B
466509,Male,Yes,56,No,Executive,1,Average,3,Cat_6,B
466510,Male,No,51,Yes,Artist,6,Low,1,Cat_6,A
466512,Female,No,22,No,Healthcare,1,Low,2,Cat_6,D
466513,Female,Yes,55,Yes,Artist,1,Average,3,Cat_6,B
466515,Male,Yes,52,No,Executive,9,Average,4,Cat_6,A
466516,Male,No,19,No,Healthcare,0,Low,3,Cat_6,D
466516,Male,No,21,No,Healthcare,1,Low,3,Cat_6,A
466517,Female,No,40,No,Engineer,,Low,1,Cat_6,A
466519,Male,Yes,37,,Entertainment,0,Low,,Cat_3,B
466520,Male,,61,,Engineer,2,Average,2,Cat_3,B
466521,Male,Yes,20,,Marketing,1,Average,3,Cat_3,A
466522,Male,,18,No,,6,High,4,Cat_3,D
466523,Male,Yes,39,Yes,Executive,1,High,3,Cat_3,B
466524,Female,Yes,46,Yes,Artist,0,Low,1,Cat_3,B
466525,Male,Yes,33,Yes,Artist,0,Average,2,Cat_6,B
466526,Male,No,33,No,Healthcare,1,Low,5,Cat_2,B
466526,Male,No,27,No,Healthcare,0,Low,5,Cat_2,A
466527,Female,Yes,49,No,Marketing,0,Low,1,Cat_5,A
466529,Female,Yes,28,Yes,Doctor,0,Average,2,Cat_2,A
466530,Male,No,21,No,Healthcare,1,Low,4,,D
466530,Male,No,19,No,Healthcare,1,Low,4,,A
466531,Female,Yes,49,Yes,Entertainment,2,Average,3,Cat_6,A
466532,Female,No,19,No,Engineer,1,Low,4,Cat_6,D
466533,Female,No,51,Yes,Entertainment,1,Low,1,Cat_6,A
466533,Female,No,53,Yes,Entertainment,1,Low,1,Cat_6,A
466534,Male,No,28,No,Healthcare,0,Low,9,Cat_6,D
466535,Male,No,26,Yes,Artist,8,Low,1,Cat_6,D
466535,Male,No,29,Yes,Artist,8,Low,1,Cat_6,A
466536,Male,No,20,No,Healthcare,4,Low,4,Cat_4,D
466536,Male,No,23,No,Healthcare,3,Low,4,Cat_4,A
466537,Female,Yes,83,No,Lawyer,,Low,2,Cat_6,A
466538,Male,Yes,84,Yes,Lawyer,1,High,2,Cat_6,A
466539,Female,Yes,80,No,Lawyer,1,High,2,Cat_6,C
466540,Male,No,22,No,Healthcare,2,Low,2,Cat_4,D
466541,Male,No,41,Yes,Entertainment,1,Low,4,Cat_6,A
466541,Male,No,38,Yes,Entertainment,0,Low,4,Cat_6,A
466542,Female,Yes,73,Yes,Lawyer,1,High,2,Cat_6,B
466543,Male,No,31,Yes,Doctor,14,Low,2,Cat_7,A
466543,Male,No,26,Yes,Doctor,11,Low,2,Cat_7,A
466544,Male,Yes,41,Yes,Executive,1,Average,3,Cat_6,A
466545,Female,No,19,No,Healthcare,1,Low,4,Cat_2,A
466546,Female,Yes,69,Yes,Lawyer,1,High,2,Cat_6,B
466547,Male,Yes,45,Yes,Executive,1,Low,5,Cat_6,B
466548,Female,Yes,45,Yes,Artist,1,Average,2,Cat_6,B
466550,Female,,22,No,Healthcare,1,Low,4,Cat_6,A
466551,Male,Yes,36,Yes,Artist,9,Average,2,Cat_6,B
466552,Male,Yes,19,No,Entertainment,1,Low,2,Cat_6,A
